Tags,Location (Lat / Long),Lon,Lat,Name,Username,Date,Day,Image URL,id,Material,Material_TT,Item,Item_TT,Brand,Brand_TT,ID_1,Manufacturer,Site Area_m2,Site_Length_m,Road_Width_m,Landuse_Type,Number_Road_Lanes,Both_Sides,Tract,Mean Income_households_2019_5year_census,Median Income_households,Cal_Enviro_Screen,Street Sweeping Schedule,Area_m2,TractID,Name_2,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,layer,path
"paper, cup, buffalo wild wings",33.99704625/-117.36260759,-117.36261,33.99705,Site 6,stanley-7,26/10/2018 02:35:26 GMT,10/26/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/26/2f85474d-d4c7-3f69-83b3-35627f3f3a42-101265/180x180.jpg,2095651,paper,paper,cup,cups,buffalo wild wings,buffalo wild wings,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"paper, cup, starbucks",33.99716242/-117.3625173,-117.36252,33.99716,Site 6,stanley-7,26/10/2018 02:36:59 GMT,10/26/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/26/6f17a947-414e-3c9f-8c86-417ba21591f5-101265/180x180.jpg,2095653,paper,paper,cup,cups,starbucks,Starbucks,1376,Starbucks,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
styrofoam,33.99728151/-117.36245314,-117.36245,33.99728,Site 6,stanley-7,26/10/2018 02:37:50 GMT,10/26/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/26/a0fa0577-ce14-3fc7-93d3-40ca647c58ab-101265/180x180.jpg,2095654,styrofoam,foam,,other,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"plastic, container, chicago cutlery",33.99759246/-117.36230302,-117.36230,33.99759,Site 6,stanley-7,26/10/2018 02:39:03 GMT,10/26/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/26/4311ba55-088b-3d22-a50e-18fc95850002-101265/180x180.jpg,2095655,plastic,plastic,container,other,Chicago cultery,chicago cultery,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"styrofoam, cup, plasticlid, plasticstraw",33.99756915/-117.36224128,-117.36224,33.99757,Site 6,stanley-7,26/10/2018 02:40:04 GMT,10/26/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/26/135f3066-a4ea-344b-9f06-b9a7d3b47970-101265/180x180.jpg,2095656,styrofoam,foam,cup,cups,polar pop,polar pop,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"styrofoam, cup, plasticlid, plasticstraw",33.99756915/-117.36224128,-117.36224,33.99757,Site 6,stanley-7,26/10/2018 02:40:04 GMT,10/26/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/26/135f3066-a4ea-344b-9f06-b9a7d3b47970-101265/180x180.jpg,2095656,plastic,plastic,lid,lids,polar pop,polar pop,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"styrofoam, cup, plasticlid, plasticstraw",33.99756915/-117.36224128,-117.36224,33.99757,Site 6,stanley-7,26/10/2018 02:40:04 GMT,10/26/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/26/135f3066-a4ea-344b-9f06-b9a7d3b47970-101265/180x180.jpg,2095656,plastic,plastic,straw,straws,polar pop,polar pop,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"paper, scrap",33.9433127548862/-117.299393350368,-117.29939,33.94331,Site 1,hannah-hapich,28/10/2018 04:01:39 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/72a67e8c-4c2c-3a84-939b-09fc82193cb0-99977/180x180.jpg,2104867,Paper,paper,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"paper, scrap",33.9432048378828/-117.299368204658,-117.29937,33.94320,Site 1,hannah-hapich,28/10/2018 04:02:20 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/d88b61f7-871f-3ee7-a2ff-a92d4bc71086-99977/180x180.jpg,2104871,Paper,paper,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
styrofoam,33.9431615872625/-117.299348339548,-117.29935,33.94316,Site 1,hannah-hapich,28/10/2018 04:03:06 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/86e19da0-e14d-3ef3-8c1c-40904ae976a9-99977/180x180.jpg,2116761,Styrofoam,foam,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"paper, pricetag",33.9431563904825/-117.299358230193,-117.29936,33.94316,Site 1,hannah-hapich,28/10/2018 04:03:39 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/dd8865ab-2cc9-3efb-91b8-7fad44b94a42-99977/180x180.jpg,2116760,Paper,paper,Price tag,paper,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"paper, receipt",33.9430698473323/-117.299185479169,-117.29919,33.94307,Site 1,hannah-hapich,28/10/2018 04:06:33 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/c693e996-96c2-3dfb-b3f9-1c1840f5a891-99977/180x180.jpg,2104919,Paper,paper,Receipt ,reciepts,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"styrofoam, scrap",33.9430826716441/-117.299288073664,-117.29929,33.94308,Site 1,hannah-hapich,28/10/2018 04:07:12 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/f079920f-ec66-301b-b4d6-19445660f1a2-99977/180x180.jpg,2104921,Styrofoam,foam,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
,33.9430844737533/-117.299312967916,-117.29931,33.94308,Site 1,hannah-hapich,28/10/2018 04:07:30 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/e6bb2d71-4eff-30e0-a10a-06285c99a015-99977/180x180.jpg,2104922,Plastic,plastic,Lid,lids,Gatorade,Gatorade,1079,PepsiCo,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"glass, scrap",33.9431027882117/-117.299322355648,-117.29932,33.94310,Site 1,hannah-hapich,28/10/2018 04:08:23 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/a361014b-5930-3b36-9704-28218b80b94f-99977/180x180.jpg,2104925,Glass,glass,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, metal, chipbag",33.9429595414865/-117.299295617377,-117.29930,33.94296,Site 1,hannah-hapich,28/10/2018 04:11:18 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/cb45806b-7418-39e6-9a95-4e85623fec7f-99977/180x180.jpg,2116759,Plastic,plastic,Bag,bags,Lays,Lays,1077,PepsiCo,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
styrofoam,33.9428680111039/-117.299294863005,-117.29929,33.94287,Site 1,hannah-hapich,28/10/2018 04:12:17 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/39bba64c-a642-39ea-b035-d0f2df6993f7-99977/180x180.jpg,2104944,Styrofoam,foam,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, metal, chipbag, ruffles",33.9427682664561/-117.299265526344,-117.29927,33.94277,Site 1,hannah-hapich,28/10/2018 04:13:04 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/c6d2023b-b7d7-3410-bcae-2b2229d6f5f1-99977/180x180.jpg,2104948,"Plastic, metal",plastic,Bag,bags,Ruffles,Ruffles,1086,PepsiCo,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"cigarette, paper",33.9427615609336/-117.299231411998,-117.29923,33.94276,Site 1,hannah-hapich,28/10/2018 04:13:48 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/a679c102-1b3a-3c4f-abf8-3f75ca0f3590-99977/180x180.jpg,2104954,Paper,paper,Cigarette,cigarettes/cigartips,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"tin, can, angryorchard",33.9427050669062/-117.299225712304,-117.29923,33.94271,Site 1,hannah-hapich,28/10/2018 04:14:31 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/1a2d3d73-ffbc-35f1-a288-1fda5b123f39-99977/180x180.jpg,2104956,Aluminum,metal,Can,cans,Angry Orchard,angry orchard,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, nowandlater",33.942629252592/-117.299187490826,-117.29919,33.94263,Site 1,hannah-hapich,28/10/2018 04:15:41 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/6c9eeb90-f185-3d28-a32a-d48952e6215b-99977/180x180.jpg,2104964,Plastic,plastic,Wrapper,wrappers,Now and Later,NOw and Later,371,Ferrero,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"foil, scrap",33.9424522267971/-117.299149520804,-117.29915,33.94245,Site 1,hannah-hapich,28/10/2018 04:16:52 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/a32e8cc1-65b6-3459-b900-2a7458e2c8b5-99977/180x180.jpg,2104967,Metal,metal,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"metal, bottlecap",33.9432453643847/-117.299212468897,-117.29921,33.94325,Site 1,hannah-hapich,28/10/2018 04:18:23 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/40203cf4-8b04-3a1f-980d-74315f3a1903-99977/180x180.jpg,2104968,Metal,metal,Bottle cap,bottlecaps,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"cigarette, paper",33.943341420995/-117.299072239657,-117.29907,33.94334,Site 1,hannah-hapich,28/10/2018 04:20:16 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/464d73e8-8c5d-3f07-b8f9-973adb44be84-99977/180x180.jpg,2104971,Paper,paper,Cigarette,cigarettes/cigartips,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"paper, cigarette",33.943334673563/-117.299095960443,-117.29910,33.94333,Site 1,hannah-hapich,28/10/2018 04:20:24 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/1c45dfe9-a13a-3a0e-ab2d-9e01e9705257-99977/180x180.jpg,2116758,Paper,paper,Cigarette,cigarettes/cigartips,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, cautiontape",33.9433156047333/-117.299092691501,-117.29909,33.94332,Site 1,hannah-hapich,28/10/2018 04:20:35 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/ac506d44-f4a1-36bd-9852-d5d71fd7122f-99977/180x180.jpg,2109762,Plastic,plastic,Caution tape,tape,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
paper,33.943287148172/-117.299035191645,-117.29904,33.94329,Site 1,hannah-hapich,28/10/2018 04:21:16 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/25b4bcac-739a-34dc-9a7c-c04be2fa9605-99977/180x180.jpg,2109772,Paper,paper,Scrap,fragments,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"cigarette, pack, marlboro",33.9432746591363/-117.299038292949,-117.29904,33.94327,Site 1,hannah-hapich,28/10/2018 04:21:44 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/7705ea6d-eaab-3179-9ea6-3b5e962694b6-99977/180x180.jpg,2109781,Paper,paper,Cigarette pack,cigarettepackets,Marlboro,Marlboro,1150,Philip Morris,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, bottlecap, bluemoon",33.9432783890832/-117.299048267414,-117.29905,33.94328,Site 1,hannah-hapich,28/10/2018 04:21:57 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/5d41b52f-4db0-370d-8439-528f942f2800-99977/180x180.jpg,2109782,Metal,metal,Bottle cap,bottlecaps,Blue Moon,blue moon,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"cigarette, paper",33.9432760421503/-117.299058912431,-117.29906,33.94328,Site 1,hannah-hapich,28/10/2018 04:22:39 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/9f2fae48-37d9-3db8-b0ba-b24afef54a62-99977/180x180.jpg,2109783,Paper,paper,Cigarette,cigarettes/cigartips,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"cigarette, paper, marlboro",33.9432728989366/-117.299069892724,-117.29907,33.94327,Site 1,hannah-hapich,28/10/2018 04:22:54 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/916fd271-7984-3fd4-b3e2-ef77ef3af43b-99977/180x180.jpg,2109784,Paper,paper,Cigarette,cigarettes/cigartips,Marlboro,Marlboro,1150,Philip Morris,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, ziptie",33.9432677021566/-117.299052374547,-117.29905,33.94327,Site 1,hannah-hapich,28/10/2018 04:23:12 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/f13f4be9-5870-3244-86a0-b82c57b4563d-99977/180x180.jpg,2109785,Plastic,plastic,Ziptie,strappingbands/zip-ties,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
string,33.9432477113176/-117.299036113655,-117.29904,33.94325,Site 1,hannah-hapich,28/10/2018 04:23:32 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/7736fc40-8309-3720-928a-9609bd77f9ca-99977/180x180.jpg,2109786,Cotton,cloth,String,string,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"cigarette, marlboro, paper",33.9432076039109/-117.299026893561,-117.29903,33.94321,Site 1,hannah-hapich,28/10/2018 04:24:20 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/8bfefd43-8df2-3959-b87b-710a8b1d31d0-99977/180x180.jpg,2109787,Paper,paper,Cigarette,cigarettes/cigartips,Marlboro,Marlboro,1150,Philip Morris,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, wrapper",33.9432007726598/-117.299026558285,-117.29903,33.94320,Site 1,hannah-hapich,28/10/2018 04:24:48 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/14e16065-8622-349c-95e5-0b480270499e-99977/180x180.jpg,2109789,Plastic,plastic,Wrapper,wrappers,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
"plastic, ziptie",33.9432137227002/-117.299007447546,-117.29901,33.94321,Site 1,hannah-hapich,28/10/2018 04:25:10 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/a1ab9622-47de-3651-a12a-d93c3fdc47a9-99977/180x180.jpg,2109790,Plastic,plastic,Ziptie,strappingbands/zip-ties,,,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
plastic,33.9431923069376/-117.29902261879,-117.29902,33.94319,Site 1,hannah-hapich,28/10/2018 04:25:25 GMT,10/28/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/10/28/3e862d4d-6d98-31d6-9271-3be142fb542a-99977/180x180.jpg,2109791,Plastic,plastic,Scrap,fragments,AMPM,ampm,,other,4758.00000,120.60000,25.40000,Mixed,4,Yes,509.00000,97941,81583,65-70,1st and 3rd Tuesday PM,5.68106e+06,6065050900,Hannah_H,,,,,,1,0,-1,,,Hannah_H Hannah_H.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Hannah_H.kmz
